stock_code,trade_date,industry,value_factor,momentum_factor,quality_factor,volatility_factor,turn_factor,ps_ttm,future_return
600115.SH,2026-03-18,G56航空运输业,0.15848799913021785,0.0,100000000.0,0.01680672268907568,1.173,0.760363,-0.02267573696145142
600009.SH,2026-03-19,G56航空运输业,0.5810956791468586,0.0,0.03270224433213694,0.009874021109976261,0.3882,5.612851,-0.0328212290502794
600010.SH,2026-03-19,C31黑色金属冶炼和压延加工业,0.440580844161709,0.0,0.008575452001998869,0.11525423728813566,3.1224,1.782749,0.003937007874015741
600015.SH,2026-03-19,J66货币金融服务,2.719305163144713,0.0,0.23970364958394638,0.012784090909090828,0.4812,1.234561,-0.005571030640668551
600021.SH,2026-03-19,D44电力、热力生产和供应业,0.3737267130885074,0.0,0.046640481456630745,0.08283752860411908,1.2421,1.335888,-0.009278350515463885
600026.SH,2026-03-19,G55水上运输业,0.28851685602027927,0.0,0.025467558914104037,0.05607476635514019,3.5153,5.689051,0.009803921568627416
600027.SH,2026-03-19,D44电力、热力生产和供应业,0.8031367308158746,0.0,0.10862468011389514,0.03512014787430695,1.2503,0.590366,-0.024856596558317512
600029.SH,2026-03-19,G56航空运输业,0.3517675969981561,0.0,100000000.0,0.08069620253164567,1.1978,0.594052,-0.0017331022530329143
600039.SH,2026-03-19,E48土木工程建筑业,0.5983455744865447,0.0,0.09306836150357523,0.03140830800405259,0.2386,0.765174,0.019487179487179374
600048.SH,2026-03-19,K70房地产业,2.582077798004054,0.0,0.013730646242202228,0.023474178403755763,0.8532,0.242312,-0.04383116883116889
600066.SH,2026-03-19,C36汽车制造业,0.1947698453430043,0.0,0.0722561834312814,0.004798464491362786,0.6722,1.743305,0.054772056411938275
600085.SH,2026-03-19,C27医药制造业,0.3336449577238474,0.0,0.03305743378711714,0.006983704689058845,0.3303,2.264363,-0.04781144781144775
600115.SH,2026-03-19,G56航空运输业,0.1681913492797794,0.0,100000000.0,0.059701492537313494,1.5978,0.716496,0.004618937644341736
600009.SH,2026-03-20,G56航空运输业,0.5900230640015718,0.0,0.03320465312742508,0.021523744448240456,0.6121,5.527925,0.013153087321885248
600010.SH,2026-03-20,C31黑色金属冶炼和压延加工业,0.4527228335741064,0.0,0.008811783356384665,0.1149825783972126,2.4067,1.734936,0.036437246963562764
600015.SH,2026-03-20,J66货币金融服务,2.7003672499459928,0.0,0.2380344259668899,0.0027932960893854997,0.4659,1.243219,0.03746397694524495
600021.SH,2026-03-20,D44电力、热力生产和供应业,0.3860558182665399,0.0,0.04817913696904664,0.08490566037735847,1.6586,1.293225,0.03287671232876721
600026.SH,2026-03-20,G55水上运输业,0.291837367206702,0.0,0.025760664109920756,0.06105834464043425,2.7479,5.624321,-0.03911564625850328
600027.SH,2026-03-20,D44电力、热力生产和供应业,0.8016012787143598,0.0,0.10841698516866485,0.016917293233082664,2.049,0.591497,-0.0546875
600029.SH,2026-03-20,G56航空运输业,0.3542062344547739,0.0,100000000.0,0.08267090620031803,0.7974,0.589962,0.0494505494505495
600039.SH,2026-03-20,E48土木工程建筑业,0.5866857535098475,0.0,0.09125472231781154,0.02010050251256279,0.215,0.780381,0.079059829059829
600048.SH,2026-03-20,K70房地产业,2.6156099602427285,0.0,0.013908966288546319,0.04643962848297212,0.6439,0.239206,-0.013513513513513487
600066.SH,2026-03-20,C36汽车制造业,0.1987303910239047,0.0,0.07372547816870631,0.00522022838499181,0.6232,1.708562,0.03788602355937609
600085.SH,2026-03-20,C27医药制造业,0.3354423713360468,0.0,0.03323552008985821,0.008347245409014992,0.3544,2.252229,-0.015024458420684783
600115.SH,2026-03-20,G56航空运输业,0.17129878568003817,0.0,100000000.0,0.07872340425531921,1.1055,0.703498,0.07940446650124056
600009.SH,2026-03-23,G56航空运输业,0.6174009519087876,0.0,0.034745387020005944,0.0687308608370194,0.9541,5.282797,0.0007246376811593791
